TAZ,cbd,chicago,cmap,CountyFIPS,county,state,township,sqmi,Mesozone,county_state,DistrictNum,DistrictName
950,0,0,1,17031,COOK,IL,4111,0.254693558625,8,"COOK, IL",2,"COOK, IL (Outside Chicago)"
951,0,0,1,17031,COOK,IL,4111,0.254899640054,8,"COOK, IL",2,"COOK, IL (Outside Chicago)"
952,0,0,1,17031,COOK,IL,4111,1.00475107993,8,"COOK, IL",2,"COOK, IL (Outside Chicago)"
953,0,0,1,17031,COOK,IL,4111,1.03687304102,8,"COOK, IL",2,"COOK, IL (Outside Chicago)"
954,0,0,1,17031,COOK,IL,4111,0.997428682031,8,"COOK, IL",2,"COOK, IL (Outside Chicago)"
955,0,0,1,17031,COOK,IL,4212,1.01413510889,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
956,0,0,1,17031,COOK,IL,4212,1.01061591074,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
957,0,0,1,17031,COOK,IL,4212,1.00563116628,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
958,0,0,1,17031,COOK,IL,4212,1.01105863389,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
959,0,0,1,17031,COOK,IL,4212,1.01194528355,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
960,0,0,1,17031,COOK,IL,4212,1.00827783164,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
961,0,0,1,17031,COOK,IL,4212,0.999474428088,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
962,0,0,1,17031,COOK,IL,4212,1.0065000724,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
963,0,0,1,17031,COOK,IL,4212,1.00232354338,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
964,0,0,1,17031,COOK,IL,4212,1.00240498838,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
965,0,0,1,17031,COOK,IL,4212,1.01020950419,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
966,0,0,1,17031,COOK,IL,4212,1.0110678028,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
967,0,0,1,17031,COOK,IL,4212,1.00187202449,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
968,0,0,1,17031,COOK,IL,4212,1.001486129,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
969,0,0,1,17031,COOK,IL,4212,1.00296362441,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
970,0,0,1,17031,COOK,IL,4212,1.00571741377,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
971,0,0,1,17031,COOK,IL,4212,1.01705783179,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
972,0,0,1,17031,COOK,IL,4212,1.00935955615,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
973,0,0,1,17031,COOK,IL,4212,1.00869518406,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
974,0,0,1,17031,COOK,IL,4212,1.01145243859,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
975,0,0,1,17031,COOK,IL,4212,1.00836729772,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
976,0,0,1,17031,COOK,IL,4212,1.00260533145,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
977,0,0,1,17031,COOK,IL,4212,1.01478114143,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
978,0,0,1,17031,COOK,IL,4212,1.01321996274,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
979,0,0,1,17031,COOK,IL,4212,2.00272315616,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
980,0,0,1,17031,COOK,IL,4212,0.999355625838,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
981,0,0,1,17031,COOK,IL,4212,1.00479968537,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
982,0,0,1,17031,COOK,IL,4212,0.250991301204,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
983,0,0,1,17031,COOK,IL,4212,0.251084815341,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
984,0,0,1,17031,COOK,IL,4212,0.251329349194,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
985,0,0,1,17031,COOK,IL,4212,0.250760517743,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
986,0,0,1,17031,COOK,IL,4212,0.250803240238,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
987,0,0,1,17031,COOK,IL,4212,0.250892989202,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
988,0,0,1,17031,COOK,IL,4212,0.250605934745,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
989,0,0,1,17031,COOK,IL,4212,0.250508590356,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
990,0,0,1,17031,COOK,IL,4212,0.252308983443,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
991,0,0,1,17031,COOK,IL,4212,0.251541884238,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
992,0,0,1,17031,COOK,IL,4212,0.251519022474,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
993,0,0,1,17031,COOK,IL,4212,0.252296372722,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
994,0,0,1,17031,COOK,IL,4212,0.9981750046,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
995,0,0,1,17031,COOK,IL,4212,1.00135723642,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
996,0,0,1,17031,COOK,IL,4212,1.00466699593,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
997,0,0,1,17031,COOK,IL,4212,0.249643151932,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
998,0,0,1,17031,COOK,IL,4212,0.25008395151,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
999,0,0,1,17031,COOK,IL,4212,0.249276006697,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1000,0,0,1,17031,COOK,IL,4212,0.25023367271,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1001,0,0,1,17031,COOK,IL,4212,1.00311065196,4,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1002,0,0,1,17031,COOK,IL,4112,0.843111065316,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1003,0,0,1,17031,COOK,IL,4112,0.911960253576,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1004,0,0,1,17031,COOK,IL,4112,0.866355795142,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1005,0,0,1,17031,COOK,IL,4112,0.816468598044,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1006,0,0,1,17031,COOK,IL,4112,0.772635797813,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1007,0,0,1,17031,COOK,IL,4112,0.736356210357,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1008,0,0,1,17031,COOK,IL,4112,0.87128652493,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1009,0,0,1,17031,COOK,IL,4112,0.253595913035,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1010,0,0,1,17031,COOK,IL,4112,0.252567008631,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1011,0,0,1,17031,COOK,IL,4112,0.252023394441,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1012,0,0,1,17031,COOK,IL,4112,0.253064694852,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1013,0,0,1,17031,COOK,IL,4112,1.00915368122,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1014,0,0,1,17031,COOK,IL,4112,0.252706427733,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1015,0,0,1,17031,COOK,IL,4112,0.250714589874,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1016,0,0,1,17031,COOK,IL,4112,0.250748047026,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1017,0,0,1,17031,COOK,IL,4112,0.252670849028,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1018,0,0,1,17031,COOK,IL,4112,0.253353241752,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1019,0,0,1,17031,COOK,IL,4112,0.252675641623,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1020,0,0,1,17031,COOK,IL,4112,0.253506785382,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1021,0,0,1,17031,COOK,IL,4112,0.254185969659,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1022,0,0,1,17031,COOK,IL,4112,1.00416951154,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1023,0,0,1,17031,COOK,IL,4112,0.867633401714,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1024,0,0,1,17031,COOK,IL,4112,0.255369978219,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1025,0,0,1,17031,COOK,IL,4112,0.254247298035,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1026,0,0,1,17031,COOK,IL,4112,0.255087802802,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1027,0,0,1,17031,COOK,IL,4112,0.254518673514,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1028,0,0,1,17031,COOK,IL,4112,1.01840791109,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1029,0,0,1,17031,COOK,IL,4112,0.249862377969,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1030,0,0,1,17031,COOK,IL,4112,0.249987196911,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1031,0,0,1,17031,COOK,IL,4112,0.249611283487,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1032,0,0,1,17031,COOK,IL,4112,0.249753217947,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1033,0,0,1,17031,COOK,IL,4112,1.00932376214,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1034,0,0,1,17031,COOK,IL,4112,0.252249830301,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1035,0,0,1,17031,COOK,IL,4112,1.01293616206,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1036,0,0,1,17031,COOK,IL,4112,0.25173082152,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1037,0,0,1,17031,COOK,IL,4112,0.853953154404,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1038,0,0,1,17031,COOK,IL,4112,0.254486266475,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1039,0,0,1,17031,COOK,IL,4112,0.253240731322,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1040,0,0,1,17031,COOK,IL,4112,0.253216607207,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1041,0,0,1,17031,COOK,IL,4112,0.254507657656,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1042,0,0,1,17031,COOK,IL,4112,0.251142811149,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1043,0,0,1,17031,COOK,IL,4112,0.251748800603,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1044,0,0,1,17031,COOK,IL,4112,0.252776386067,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1045,0,0,1,17031,COOK,IL,4112,0.250141300442,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1046,0,0,1,17031,COOK,IL,4112,0.25103083132,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1047,0,0,1,17031,COOK,IL,4112,0.248949935668,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1048,0,0,1,17031,COOK,IL,4112,0.250351120855,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1049,0,0,1,17031,COOK,IL,4112,0.249612767541,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1050,0,0,1,17031,COOK,IL,4112,0.250641721714,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1051,0,0,1,17031,COOK,IL,4112,0.250675089585,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1052,0,0,1,17031,COOK,IL,4112,0.250526243593,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1053,0,0,1,17031,COOK,IL,4112,0.25057724098,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1054,0,0,1,17031,COOK,IL,4112,0.247876005782,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1055,0,0,1,17031,COOK,IL,4112,0.248029926455,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1056,0,0,1,17031,COOK,IL,4112,0.248641097996,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1057,0,0,1,17031,COOK,IL,4112,0.247684567723,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1058,0,0,1,17031,COOK,IL,4112,0.251077380777,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1059,0,0,1,17031,COOK,IL,4112,0.252283352874,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1060,0,0,1,17031,COOK,IL,4112,0.252461218427,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1061,0,0,1,17031,COOK,IL,4012,1.07907800356,12,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1062,0,0,1,17031,COOK,IL,4112,0.251628981689,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1063,0,0,1,17031,COOK,IL,4112,0.250730649433,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1064,0,0,1,17031,COOK,IL,4012,0.285640827711,12,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1065,0,0,1,17031,COOK,IL,4112,0.250646496429,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1066,0,0,1,17031,COOK,IL,4112,0.250417967945,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1067,0,0,1,17031,COOK,IL,4112,0.250185363024,9,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1068,0,0,1,17031,COOK,IL,4012,0.287804821312,12,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1069,0,0,1,17031,COOK,IL,4213,0.912827322094,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1070,0,0,1,17031,COOK,IL,4213,0.98084657279,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1071,0,0,1,17031,COOK,IL,4213,0.582072418749,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1072,0,0,1,17031,COOK,IL,4213,0.998164813732,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1073,0,0,1,17031,COOK,IL,4213,1.18117791835,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1074,0,0,1,17031,COOK,IL,4213,0.994528330926,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1075,0,0,1,17031,COOK,IL,4213,1.00453021385,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1076,0,0,1,17031,COOK,IL,4213,0.903821344692,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1077,0,0,1,17031,COOK,IL,4213,0.99241530363,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1078,0,0,1,17031,COOK,IL,4213,1.00636379288,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1079,0,0,1,17031,COOK,IL,4213,0.996132817572,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1080,0,0,1,17031,COOK,IL,4213,1.01668395519,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1081,0,0,1,17031,COOK,IL,4213,1.01073924368,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1082,0,0,1,17031,COOK,IL,4213,1.0133552931,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1083,0,0,1,17031,COOK,IL,4213,0.254278822172,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1084,0,0,1,17031,COOK,IL,4213,0.251993904398,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1085,0,0,1,17031,COOK,IL,4213,0.251824583176,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1086,0,0,1,17031,COOK,IL,4213,0.254591169695,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1087,0,0,1,17031,COOK,IL,4213,0.248191752326,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1088,0,0,1,17031,COOK,IL,4213,0.249742924105,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1089,0,0,1,17031,COOK,IL,4213,0.247575147263,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1090,0,0,1,17031,COOK,IL,4213,0.249253318436,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1091,0,0,1,17031,COOK,IL,4213,0.844750926584,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1092,0,0,1,17031,COOK,IL,4113,0.748780020279,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1093,0,0,1,17031,COOK,IL,4113,0.68362099543,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1094,0,0,1,17031,COOK,IL,4113,0.665452846991,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1095,0,0,1,17031,COOK,IL,4113,0.645119680789,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1096,0,0,1,17031,COOK,IL,4113,0.315319874991,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1097,0,0,1,17031,COOK,IL,4113,0.30901625041,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1098,0,0,1,17031,COOK,IL,4113,0.283783422251,5,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1099,0,0,1,17031,COOK,IL,4113,0.291829769957,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1100,0,0,1,17031,COOK,IL,4113,0.270799362392,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1101,0,0,1,17031,COOK,IL,4113,0.247338180691,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1102,0,0,1,17031,COOK,IL,4113,0.247339649142,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1103,0,0,1,17031,COOK,IL,4113,0.268221864716,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1104,0,0,1,17031,COOK,IL,4113,0.99157962345,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1105,0,0,1,17031,COOK,IL,4113,0.250766149084,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1106,0,0,1,17031,COOK,IL,4113,0.250385171019,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1107,0,0,1,17031,COOK,IL,4113,0.251014588344,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1108,0,0,1,17031,COOK,IL,4113,0.250638839563,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1109,0,0,1,17031,COOK,IL,4113,0.247419855549,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1110,0,0,1,17031,COOK,IL,4113,0.247533475032,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1111,0,0,1,17031,COOK,IL,4113,0.24737073321,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1112,0,0,1,17031,COOK,IL,4113,0.247575551763,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1113,0,0,1,17031,COOK,IL,4113,0.989775084583,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1114,0,0,1,17031,COOK,IL,4113,0.241734641558,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1115,0,0,1,17031,COOK,IL,4113,0.241204331079,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1116,0,0,1,17031,COOK,IL,4113,0.242251655228,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1117,0,0,1,17031,COOK,IL,4113,0.241712959134,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1118,0,0,1,17031,COOK,IL,4113,0.249811396359,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1119,0,0,1,17031,COOK,IL,4113,0.269960841432,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1120,0,0,1,17031,COOK,IL,4113,0.24980539139,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1121,0,0,1,17031,COOK,IL,4113,0.269495266528,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1122,0,0,1,17031,COOK,IL,4113,0.248784995481,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1123,0,0,1,17031,COOK,IL,4113,0.247632524807,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1124,0,0,1,17031,COOK,IL,4113,0.249068658032,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1125,0,0,1,17031,COOK,IL,4113,0.247893294769,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1126,0,0,1,17031,COOK,IL,4113,0.251096264431,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1127,0,0,1,17031,COOK,IL,4113,0.250835846245,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1128,0,0,1,17031,COOK,IL,4113,0.25091068373,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1129,0,0,1,17031,COOK,IL,4113,0.250651310838,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1130,0,0,1,17031,COOK,IL,4113,0.248001922039,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1131,0,0,1,17031,COOK,IL,4113,0.247778972899,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1132,0,0,1,17031,COOK,IL,4113,0.247964478008,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1133,0,0,1,17031,COOK,IL,4113,0.248190823005,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1134,0,0,1,17031,COOK,IL,4113,0.24960780081,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1135,0,0,1,17031,COOK,IL,4113,0.249834952982,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1136,0,0,1,17031,COOK,IL,4113,0.248688298116,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1137,0,0,1,17031,COOK,IL,4113,0.248481242652,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1138,0,0,1,17031,COOK,IL,4113,0.241645562212,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1139,0,0,1,17031,COOK,IL,4113,0.242035201328,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1140,0,0,1,17031,COOK,IL,4113,0.241015821091,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1141,0,0,1,17031,COOK,IL,4113,0.241873791337,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1142,0,0,1,17031,COOK,IL,4113,0.24202698482,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1143,0,0,1,17031,COOK,IL,4113,0.241649555307,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1144,0,0,1,17031,COOK,IL,4113,0.250031533076,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1145,0,0,1,17031,COOK,IL,4113,0.269418167278,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1146,0,0,1,17031,COOK,IL,4113,0.251842410353,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1147,0,0,1,17031,COOK,IL,4113,0.266543095639,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1148,0,0,1,17031,COOK,IL,4113,0.250018157969,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1149,0,0,1,17031,COOK,IL,4113,0.261826225855,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1150,0,0,1,17031,COOK,IL,4113,0.990383751096,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1151,0,0,1,17031,COOK,IL,4113,0.250827166899,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1152,0,0,1,17031,COOK,IL,4113,0.250721152517,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1153,0,0,1,17031,COOK,IL,4113,0.250974902384,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1154,0,0,1,17031,COOK,IL,4113,0.250553672029,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1155,0,0,1,17031,COOK,IL,4113,0.249266657518,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1156,0,0,1,17031,COOK,IL,4113,0.248852306995,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1157,0,0,1,17031,COOK,IL,4113,0.248735699153,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1158,0,0,1,17031,COOK,IL,4113,0.24833958438,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1159,0,0,1,17031,COOK,IL,4113,1.0086179581,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1161,0,0,1,17031,COOK,IL,4113,0.253107064948,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1162,0,0,1,17031,COOK,IL,4113,0.249638127491,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1163,0,0,1,17031,COOK,IL,4113,0.24897383819,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1164,0,0,1,17031,COOK,IL,4113,0.254765708287,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1165,0,0,1,17031,COOK,IL,4113,0.25016457054,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1166,0,0,1,17031,COOK,IL,4113,0.249517407151,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1167,0,0,1,17031,COOK,IL,4113,0.250794225665,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1168,0,0,1,17031,COOK,IL,4113,0.251483475757,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1169,0,0,1,17031,COOK,IL,4113,0.251627374771,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1170,0,0,1,17031,COOK,IL,4113,0.25097206888,10,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1171,0,0,1,17031,COOK,IL,4114,0.320074454094,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1172,0,0,1,17031,COOK,IL,4114,0.291611429368,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1173,0,0,1,17031,COOK,IL,4114,0.271890526937,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1174,0,0,1,17031,COOK,IL,4114,0.250427858315,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1175,0,0,1,17031,COOK,IL,4114,0.293448217857,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1176,0,0,1,17031,COOK,IL,4114,0.251178270389,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1177,0,0,1,17031,COOK,IL,4114,0.249141153067,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1178,0,0,1,17031,COOK,IL,4114,0.249910508587,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1179,0,0,1,17031,COOK,IL,4114,0.106893237655,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1180,0,0,1,17031,COOK,IL,4114,0.329707361883,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1181,0,0,1,17031,COOK,IL,4114,0.2487593059,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1182,0,0,1,17031,COOK,IL,4114,0.246169324004,11,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1183,0,0,1,17031,COOK,IL,4012,0.99435953611,12,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1184,0,0,1,17031,COOK,IL,4012,0.252566919424,12,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1185,0,0,1,17031,COOK,IL,4012,0.252230821352,12,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1186,0,0,1,17031,COOK,IL,4012,0.2524701686,12,"COOK, IL",2,"COOK, IL (Outside Chicago)"
1187,0,0,1,17031,COOK,IL,4012,0.255076029005,12,"COOK, IL",2,"COOK, IL (Outside Chicago)"
